1	11.65	6.54416e+07	-734270	0	69.9097	2.57718	0	0.00155355	0.00994175
1	11.75	6.53681e+07	-734284	0	69.9137	2.57698	1.27753e-21	0.00155342	0.00994125
1	11.85	6.52947e+07	-734298	0	69.9177	2.57677	-6.94605e-21	0.00155328	0.00994075
1	11.95	6.52213e+07	-734312	0	69.9215	2.57657	2.00651e-27	0.00155315	0.00994025
1	12.05	6.51478e+07	-734326	0	69.9253	2.57637	-6.93098e-21	0.00155302	0.00993975
1	12.15	6.50744e+07	-734341	0	69.9291	2.57617	-6.92344e-21	0.00155288	0.00993925
1	12.25	6.5001e+07	-734355	0	69.9328	2.57597	1.27057e-21	0.00155275	0.00993875
1	12.35	6.49275e+07	-734369	0	69.9364	2.57576	-6.90836e-21	0.00155262	0.00993825
1	12.45	6.48541e+07	-734383	0	69.9401	2.57556	-6.90082e-21	0.00155248	0.00993775
1	12.55	6.47807e+07	-734397	0	69.9437	2.57536	1.99102e-27	0.00155235	0.00993725
1	12.65	6.47072e+07	-734411	0	69.9473	2.57516	-6.88573e-21	0.00155222	0.00993675
1	12.75	6.46338e+07	-734426	0	69.9509	2.57496	0	0.00155208	0.00993625
1	12.85	6.45603e+07	-734440	0	69.9544	2.57475	1.98328e-27	0.00155195	0.00993575
1	12.95	6.44869e+07	-734454	0	69.9579	2.57455	-5.60227e-21	0.00155181	0.00993525
1	13.05	6.44135e+07	-734468	0	69.9613	2.57435	-6.85556e-21	0.00155168	0.00993475
1	13.15	6.434e+07	-734482	1.37147e-12	69.9647	2.57415	-2.72126e-20	0.00155154	0.00993425
1	13.25	6.42666e+07	-734496	0	69.9681	2.57395	0	0.00155141	0.00993375
1	13.35	6.41931e+07	-734511	0	69.9713	2.57374	-6.83292e-21	0.00155127	0.00993325
1	13.45	6.41197e+07	-734525	0	69.9744	2.57354	1.25387e-21	0.00155114	0.00993275
1	13.55	6.40462e+07	-734539	0	69.9774	2.57334	-6.81782e-21	0.001551	0.00993225
1	13.65	6.39727e+07	-734553	0	69.9803	2.57314	-6.81027e-21	0.00155087	0.00993175
1	13.75	6.38993e+07	-734568	7.94322e-29	69.983	2.57294	-1.96012e-27	0.00155073	0.00993125
1	13.85	6.38258e+07	-734582	0	69.9856	2.57273	-6.79517e-21	0.0015506	0.00993075
1	13.95	6.37524e+07	-734596	0	69.988	2.57253	-5.54071e-21	0.00155046	0.00993025
1	14.05	6.36789e+07	-734610	-7.94442e-29	69.9902	2.57233	1.95241e-27	0.00155032	0.00992975
1	14.15	6.36055e+07	-734624	0	69.9923	2.57213	-6.77251e-21	0.00155019	0.00992925
1	14.25	6.3532e+07	-734639	0	69.9942	2.57193	-1.94727e-27	0.00155005	0.00992875
1	14.35	6.34585e+07	-734653	0	69.9959	2.57172	1.9447e-27	0.00154992	0.00992825
1	14.45	6.33851e+07	-734667	0	69.9974	2.57152	-6.74985e-21	0.00154978	0.00992775
1	14.55	6.33116e+07	-734681	0	69.9988	2.57132	1.93957e-27	0.00154965	0.00992725
1	14.65	6.32381e+07	-734696	0	70	2.57112	-6.73473e-21	0.00154951	0.00992675
1	14.75	6.31647e+07	-734710	0	70.001	2.57092	0	0.00154937	0.00992625
1	14.85	6.30912e+07	-734724	0	70.002	2.57071	1.93188e-27	0.00154924	0.00992575
1	14.95	6.30177e+07	-734738	0	70.0028	2.57051	-6.71206e-21	0.0015491	0.00992525
1	15.05	6.29442e+07	-734753	0	70.0035	2.57031	-6.70449e-21	0.00154897	0.00992475
1	15.15	6.28708e+07	-734767	0	70.0041	2.57011	1.23018e-21	0.00154883	0.00992425
1	15.25	6.27973e+07	-734781	0	70.0047	2.56991	0	0.0015487	0.00992375
1	15.35	6.27238e+07	-734795	0	70.0052	2.56971	-6.68181e-21	0.00154856	0.00992325
1	15.45	6.26503e+07	-734810	0	70.0057	2.5695	1.91651e-27	0.00154842	0.00992275
1	15.55	6.25768e+07	-734824	0	70.0062	2.5693	-6.66668e-21	0.00154829	0.00992225
1	15.65	6.25034e+07	-734838	-1.59016e-28	70.0066	2.5691	-5.43591e-21	0.00154815	0.00992175
1	15.75	6.24299e+07	-734852	0	70.0072	2.5689	0	0.00154802	0.00992125
1	15.85	6.23564e+07	-734866	0	70.0077	2.5687	-6.64398e-21	0.00154788	0.00992075
1	15.95	6.22829e+07	-734880	0	70.0084	2.56849	-6.63642e-21	0.00154775	0.00992025
1	16.05	6.22094e+07	-734895	0	70.0091	2.56829	0	0.00154761	0.00991975
1	16.15	6.21359e+07	-734909	-7.95283e-29	70.01	2.56809	1.25546e-28	0.00154747	0.00991925
1	16.25	6.20624e+07	-734923	0	70.0109	2.56789	0	0.00154734	0.00991875
1	16.35	6.19889e+07	-734937	1.59073e-28	70.012	2.56769	-6.60614e-21	0.0015472	0.00991825
